climatic_year,date,value
2006,2/3/1900 4:00,0
2006,2/3/1900 5:00,0
2006,2/3/1900 6:00,0
2006,2/3/1900 7:00,0
2006,2/3/1900 8:00,0.05
2006,2/3/1900 9:00,0.13
2006,2/3/1900 10:00,0.2
2006,2/3/1900 11:00,0.24
2006,2/3/1900 12:00,0.24
2006,2/3/1900 13:00,0.19
2006,2/3/1900 14:00,0.11
2006,2/3/1900 15:00,0.02
2006,2/3/1900 16:00,0
2006,2/3/1900 17:00,0
2006,2/3/1900 18:00,0
2006,2/3/1900 19:00,0
2006,2/3/1900 20:00,0
2006,2/3/1900 21:00,0
2006,2/3/1900 22:00,0
2006,2/3/1900 23:00,0
2006,2/4/1900 0:00,0
2006,2/4/1900 1:00,0
2006,2/4/1900 2:00,0
2006,2/4/1900 3:00,0
2006,2/4/1900 4:00,0
2006,2/4/1900 5:00,0
2006,2/4/1900 6:00,0
2006,2/4/1900 7:00,0
2006,2/4/1900 8:00,0.08
2006,2/4/1900 9:00,0.18
2006,2/4/1900 10:00,0.24
2006,2/4/1900 11:00,0.26
2006,2/4/1900 12:00,0.24
2006,2/4/1900 13:00,0.19
2006,2/4/1900 14:00,0.11
2006,2/4/1900 15:00,0.03
2006,2/4/1900 16:00,0
2006,2/4/1900 17:00,0
2006,2/4/1900 18:00,0
2006,2/4/1900 19:00,0
2006,2/4/1900 20:00,0
2006,2/4/1900 21:00,0
2006,2/4/1900 22:00,0
2006,2/4/1900 23:00,0
2006,2/5/1900 0:00,0
2006,2/5/1900 1:00,0
2006,2/5/1900 2:00,0
2006,2/5/1900 3:00,0
2006,2/5/1900 4:00,0
2006,2/5/1900 5:00,0
2006,2/5/1900 6:00,0
2006,2/5/1900 7:00,0
2006,2/5/1900 8:00,0.06
2006,2/5/1900 9:00,0.13
2006,2/5/1900 10:00,0.18
2006,2/5/1900 11:00,0.2
2006,2/5/1900 12:00,0.19
2006,2/5/1900 13:00,0.14
2006,2/5/1900 14:00,0.07
2006,2/5/1900 15:00,0.01
2006,2/5/1900 16:00,0
2006,2/5/1900 17:00,0
2006,2/5/1900 18:00,0
2006,2/5/1900 19:00,0
2006,2/5/1900 20:00,0
2006,2/5/1900 21:00,0
2006,2/5/1900 22:00,0
2006,2/5/1900 23:00,0
2006,2/6/1900 0:00,0
2006,2/6/1900 1:00,0
2006,2/6/1900 2:00,0
2006,2/6/1900 3:00,0
2006,2/6/1900 4:00,0
2006,2/6/1900 5:00,0
2006,2/6/1900 6:00,0
2006,2/6/1900 7:00,0
2006,2/6/1900 8:00,0.02
2006,2/6/1900 9:00,0.04
2006,2/6/1900 10:00,0.06
2006,2/6/1900 11:00,0.06
2006,2/6/1900 12:00,0.06
2006,2/6/1900 13:00,0.04
2006,2/6/1900 14:00,0.01
2006,2/6/1900 15:00,0
2006,2/6/1900 16:00,0
2006,2/6/1900 17:00,0
2006,2/6/1900 18:00,0
2006,2/6/1900 19:00,0
2006,2/6/1900 20:00,0
2006,2/6/1900 21:00,0
2006,2/6/1900 22:00,0
2006,2/6/1900 23:00,0
2006,2/7/1900 0:00,0
2006,2/7/1900 1:00,0
2006,2/7/1900 2:00,0
2006,2/7/1900 3:00,0
2006,2/7/1900 4:00,0
2006,2/7/1900 5:00,0
2006,2/7/1900 6:00,0
2006,2/7/1900 7:00,0
2006,2/7/1900 8:00,0.05
2006,2/7/1900 9:00,0.12
2006,2/7/1900 10:00,0.18
2006,2/7/1900 11:00,0.22
2006,2/7/1900 12:00,0.22
2006,2/7/1900 13:00,0.19
2006,2/7/1900 14:00,0.12
2006,2/7/1900 15:00,0.04
2006,2/7/1900 16:00,0
2006,2/7/1900 17:00,0
2006,2/7/1900 18:00,0
2006,2/7/1900 19:00,0
2006,2/7/1900 20:00,0
2006,2/7/1900 21:00,0
2006,2/7/1900 22:00,0
2006,2/7/1900 23:00,0
2006,2/8/1900 0:00,0
2006,2/8/1900 1:00,0
2006,2/8/1900 2:00,0
2006,2/8/1900 3:00,0
2006,2/8/1900 4:00,0
2006,2/8/1900 5:00,0
2006,2/8/1900 6:00,0
2006,2/8/1900 7:00,0
2006,2/8/1900 8:00,0.01
2006,2/8/1900 9:00,0.03
2006,2/8/1900 10:00,0.05
2006,2/8/1900 11:00,0.07
2006,2/8/1900 12:00,0.09
2006,2/8/1900 13:00,0.08
2006,2/8/1900 14:00,0.04
2006,2/8/1900 15:00,0.02
2006,2/8/1900 16:00,0
2006,2/8/1900 17:00,0
2006,2/8/1900 18:00,0
2006,2/8/1900 19:00,0
2006,2/8/1900 20:00,0
2006,2/8/1900 21:00,0
2006,2/8/1900 22:00,0
2006,2/8/1900 23:00,0
2006,2/9/1900 0:00,0
2006,2/9/1900 1:00,0
2006,2/9/1900 2:00,0
2006,2/9/1900 3:00,0
2006,2/9/1900 4:00,0
2006,2/9/1900 5:00,0
2006,2/9/1900 6:00,0
2006,2/9/1900 7:00,0
2006,2/9/1900 8:00,0.01
2006,2/9/1900 9:00,0.05
2006,2/9/1900 10:00,0.09
2006,2/9/1900 11:00,0.11
2006,2/9/1900 12:00,0.11
2006,2/9/1900 13:00,0.1
2006,2/9/1900 14:00,0.07
2006,2/9/1900 15:00,0.02
2006,2/9/1900 16:00,0
2006,2/9/1900 17:00,0
2006,2/9/1900 18:00,0
2006,2/9/1900 19:00,0
2006,2/9/1900 20:00,0
2006,2/9/1900 21:00,0
2006,2/9/1900 22:00,0
2006,2/9/1900 23:00,0
2006,2/10/1900 0:00,0
2006,2/10/1900 1:00,0
2006,2/10/1900 2:00,0
2006,2/10/1900 3:00,0
2006,2/10/1900 4:00,0
2006,2/10/1900 5:00,0
2006,2/10/1900 6:00,0
2006,2/10/1900 7:00,0
2006,2/10/1900 8:00,0.09
2006,2/10/1900 9:00,0.2
2006,2/10/1900 10:00,0.26
2006,2/10/1900 11:00,0.29
2006,2/10/1900 12:00,0.29
2006,2/10/1900 13:00,0.25
2006,2/10/1900 14:00,0.17
2006,2/10/1900 15:00,0.05
2006,2/10/1900 16:00,0
2006,2/10/1900 17:00,0
2006,2/10/1900 18:00,0
2006,2/10/1900 19:00,0
2006,2/10/1900 20:00,0
2006,2/10/1900 21:00,0
2006,2/10/1900 22:00,0
2006,2/10/1900 23:00,0
2006,2/11/1900 0:00,0
2006,2/11/1900 1:00,0
2006,2/11/1900 2:00,0
2006,2/11/1900 3:00,0
2006,2/11/1900 4:00,0
2006,2/11/1900 5:00,0
2006,2/11/1900 6:00,0
2006,2/11/1900 7:00,0.01
2006,2/11/1900 8:00,0.11
2006,2/11/1900 9:00,0.22
2006,2/11/1900 10:00,0.29
2006,2/11/1900 11:00,0.34
2006,2/11/1900 12:00,0.34
2006,2/11/1900 13:00,0.29
2006,2/11/1900 14:00,0.2
2006,2/11/1900 15:00,0.08
2006,2/11/1900 16:00,0
2006,2/11/1900 17:00,0
2006,2/11/1900 18:00,0
2006,2/11/1900 19:00,0
2006,2/11/1900 20:00,0
2006,2/11/1900 21:00,0
2006,2/11/1900 22:00,0
2006,2/11/1900 23:00,0
2006,2/12/1900 0:00,0
2006,2/12/1900 1:00,0
2006,2/12/1900 2:00,0
2006,2/12/1900 3:00,0
2006,2/12/1900 4:00,0
2006,2/12/1900 5:00,0
2006,2/12/1900 6:00,0
2006,2/12/1900 7:00,0
2006,2/12/1900 8:00,0.08
2006,2/12/1900 9:00,0.19
2006,2/12/1900 10:00,0.26
2006,2/12/1900 11:00,0.31
2006,2/12/1900 12:00,0.31
2006,2/12/1900 13:00,0.25
2006,2/12/1900 14:00,0.16
2006,2/12/1900 15:00,0.06
2006,2/12/1900 16:00,0
2006,2/12/1900 17:00,0
2006,2/12/1900 18:00,0
2006,2/12/1900 19:00,0
2006,2/12/1900 20:00,0
2006,2/12/1900 21:00,0
2006,2/12/1900 22:00,0
2006,2/12/1900 23:00,0
2006,2/13/1900 0:00,0
2006,2/13/1900 1:00,0
2006,2/13/1900 2:00,0
2006,2/13/1900 3:00,0
2006,2/13/1900 4:00,0
2006,2/13/1900 5:00,0
2006,2/13/1900 6:00,0
2006,2/13/1900 7:00,0
2006,2/13/1900 8:00,0.04
2006,2/13/1900 9:00,0.09
2006,2/13/1900 10:00,0.15
2006,2/13/1900 11:00,0.19
2006,2/13/1900 12:00,0.2
2006,2/13/1900 13:00,0.17
2006,2/13/1900 14:00,0.12
2006,2/13/1900 15:00,0.05
2006,2/13/1900 16:00,0
2006,2/13/1900 17:00,0
2006,2/13/1900 18:00,0
2006,2/13/1900 19:00,0
2006,2/13/1900 20:00,0
2006,2/13/1900 21:00,0
2006,2/13/1900 22:00,0
2006,2/13/1900 23:00,0
2006,2/14/1900 0:00,0
2006,2/14/1900 1:00,0
2006,2/14/1900 2:00,0
2006,2/14/1900 3:00,0
2006,2/14/1900 4:00,0
2006,2/14/1900 5:00,0
2006,2/14/1900 6:00,0
2006,2/14/1900 7:00,0
2006,2/14/1900 8:00,0.09
2006,2/14/1900 9:00,0.17
2006,2/14/1900 10:00,0.24
2006,2/14/1900 11:00,0.29
2006,2/14/1900 12:00,0.29
2006,2/14/1900 13:00,0.25
2006,2/14/1900 14:00,0.16
2006,2/14/1900 15:00,0.07
2006,2/14/1900 16:00,0
2006,2/14/1900 17:00,0
2006,2/14/1900 18:00,0
2006,2/14/1900 19:00,0
2006,2/14/1900 20:00,0
2006,2/14/1900 21:00,0
2006,2/14/1900 22:00,0
2006,2/14/1900 23:00,0
2006,2/15/1900 0:00,0
2006,2/15/1900 1:00,0
2006,2/15/1900 2:00,0
2006,2/15/1900 3:00,0
2006,2/15/1900 4:00,0
2006,2/15/1900 5:00,0
2006,2/15/1900 6:00,0
2006,2/15/1900 7:00,0
2006,2/15/1900 8:00,0.03
2006,2/15/1900 9:00,0.07
2006,2/15/1900 10:00,0.1
2006,2/15/1900 11:00,0.11
2006,2/15/1900 12:00,0.1
2006,2/15/1900 13:00,0.08
2006,2/15/1900 14:00,0.06
2006,2/15/1900 15:00,0.02
2006,2/15/1900 16:00,0
2006,2/15/1900 17:00,0
2006,2/15/1900 18:00,0
2006,2/15/1900 19:00,0
2006,2/15/1900 20:00,0
2006,2/15/1900 21:00,0
2006,2/15/1900 22:00,0
2006,2/15/1900 23:00,0
2006,2/16/1900 0:00,0
2006,2/16/1900 1:00,0
2006,2/16/1900 2:00,0
2006,2/16/1900 3:00,0
2006,2/16/1900 4:00,0
2006,2/16/1900 5:00,0
2006,2/16/1900 6:00,0
2006,2/16/1900 7:00,0
2006,2/16/1900 8:00,0.04
2006,2/16/1900 9:00,0.08
2006,2/16/1900 10:00,0.12
2006,2/16/1900 11:00,0.15
2006,2/16/1900 12:00,0.15
2006,2/16/1900 13:00,0.12
2006,2/16/1900 14:00,0.08
2006,2/16/1900 15:00,0.03
2006,2/16/1900 16:00,0
2006,2/16/1900 17:00,0
2006,2/16/1900 18:00,0
2006,2/16/1900 19:00,0
2006,2/16/1900 20:00,0
2006,2/16/1900 21:00,0
2006,2/16/1900 22:00,0
2006,2/16/1900 23:00,0
2006,2/17/1900 0:00,0
2006,2/17/1900 1:00,0
2006,2/17/1900 2:00,0
2006,2/17/1900 3:00,0
2006,2/17/1900 4:00,0
2006,2/17/1900 5:00,0
2006,2/17/1900 6:00,0
2006,2/17/1900 7:00,0.01
2006,2/17/1900 8:00,0.04
2006,2/17/1900 9:00,0.09
2006,2/17/1900 10:00,0.13
2006,2/17/1900 11:00,0.15
2006,2/17/1900 12:00,0.14
2006,2/17/1900 13:00,0.12
2006,2/17/1900 14:00,0.08
2006,2/17/1900 15:00,0.03
2006,2/17/1900 16:00,0
2006,2/17/1900 17:00,0
2006,2/17/1900 18:00,0
2006,2/17/1900 19:00,0
2006,2/17/1900 20:00,0
2006,2/17/1900 21:00,0
2006,2/17/1900 22:00,0
2006,2/17/1900 23:00,0
2006,2/18/1900 0:00,0
2006,2/18/1900 1:00,0
2006,2/18/1900 2:00,0
2006,2/18/1900 3:00,0
2006,2/18/1900 4:00,0
2006,2/18/1900 5:00,0
2006,2/18/1900 6:00,0
2006,2/18/1900 7:00,0
2006,2/18/1900 8:00,0.03
2006,2/18/1900 9:00,0.07
2006,2/18/1900 10:00,0.1
2006,2/18/1900 11:00,0.12
2006,2/18/1900 12:00,0.11
2006,2/18/1900 13:00,0.09
2006,2/18/1900 14:00,0.06
2006,2/18/1900 15:00,0.03
2006,2/18/1900 16:00,0
2006,2/18/1900 17:00,0
2006,2/18/1900 18:00,0
2006,2/18/1900 19:00,0
2006,2/18/1900 20:00,0
2006,2/18/1900 21:00,0
2006,2/18/1900 22:00,0
2006,2/18/1900 23:00,0
2006,2/19/1900 0:00,0
2006,2/19/1900 1:00,0
2006,2/19/1900 2:00,0
2006,2/19/1900 3:00,0
2006,2/19/1900 4:00,0
2006,2/19/1900 5:00,0
2006,2/19/1900 6:00,0
2006,2/19/1900 7:00,0.01
2006,2/19/1900 8:00,0.07
2006,2/19/1900 9:00,0.13
2006,2/19/1900 10:00,0.18
2006,2/19/1900 11:00,0.21
2006,2/19/1900 12:00,0.21
2006,2/19/1900 13:00,0.18
2006,2/19/1900 14:00,0.12
2006,2/19/1900 15:00,0.06
2006,2/19/1900 16:00,0
2006,2/19/1900 17:00,0
2006,2/19/1900 18:00,0
2006,2/19/1900 19:00,0
2006,2/19/1900 20:00,0
2006,2/19/1900 21:00,0
2006,2/19/1900 22:00,0
2006,2/19/1900 23:00,0
2006,2/20/1900 0:00,0
2006,2/20/1900 1:00,0
2006,2/20/1900 2:00,0
2006,2/20/1900 3:00,0
2006,2/20/1900 4:00,0
2006,2/20/1900 5:00,0
2006,2/20/1900 6:00,0
2006,2/20/1900 7:00,0.01
2006,2/20/1900 8:00,0.08
2006,2/20/1900 9:00,0.15
2006,2/20/1900 10:00,0.21
2006,2/20/1900 11:00,0.24
2006,2/20/1900 12:00,0.24
2006,2/20/1900 13:00,0.21
2006,2/20/1900 14:00,0.15
2006,2/20/1900 15:00,0.07
2006,2/20/1900 16:00,0.01
2006,2/20/1900 17:00,0
2006,2/20/1900 18:00,0
2006,2/20/1900 19:00,0
2006,2/20/1900 20:00,0
2006,2/20/1900 21:00,0
2006,2/20/1900 22:00,0
2006,2/20/1900 23:00,0
2006,2/21/1900 0:00,0
2006,2/21/1900 1:00,0
2006,2/21/1900 2:00,0
2006,2/21/1900 3:00,0
2006,2/21/1900 4:00,0
2006,2/21/1900 5:00,0
2006,2/21/1900 6:00,0
2006,2/21/1900 7:00,0.02
2006,2/21/1900 8:00,0.11
2006,2/21/1900 9:00,0.2
2006,2/21/1900 10:00,0.27
2006,2/21/1900 11:00,0.3
2006,2/21/1900 12:00,0.3
2006,2/21/1900 13:00,0.26
2006,2/21/1900 14:00,0.19
2006,2/21/1900 15:00,0.09
2006,2/21/1900 16:00,0.01
2006,2/21/1900 17:00,0
2006,2/21/1900 18:00,0
2006,2/21/1900 19:00,0
2006,2/21/1900 20:00,0
2006,2/21/1900 21:00,0
2006,2/21/1900 22:00,0
2006,2/21/1900 23:00,0
2006,2/22/1900 0:00,0
2006,2/22/1900 1:00,0
2006,2/22/1900 2:00,0
2006,2/22/1900 3:00,0
2006,2/22/1900 4:00,0
2006,2/22/1900 5:00,0
2006,2/22/1900 6:00,0
2006,2/22/1900 7:00,0.01
2006,2/22/1900 8:00,0.06
2006,2/22/1900 9:00,0.11
2006,2/22/1900 10:00,0.15
2006,2/22/1900 11:00,0.16
2006,2/22/1900 12:00,0.15
2006,2/22/1900 13:00,0.12
2006,2/22/1900 14:00,0.08
2006,2/22/1900 15:00,0.04
2006,2/22/1900 16:00,0.01
2006,2/22/1900 17:00,0
2006,2/22/1900 18:00,0
2006,2/22/1900 19:00,0
2006,2/22/1900 20:00,0
2006,2/22/1900 21:00,0
2006,2/22/1900 22:00,0
2006,2/22/1900 23:00,0
2006,2/23/1900 0:00,0
2006,2/23/1900 1:00,0
2006,2/23/1900 2:00,0
2006,2/23/1900 3:00,0
2006,2/23/1900 4:00,0
2006,2/23/1900 5:00,0
2006,2/23/1900 6:00,0
2006,2/23/1900 7:00,0.01
2006,2/23/1900 8:00,0.05
2006,2/23/1900 9:00,0.09
2006,2/23/1900 10:00,0.12
2006,2/23/1900 11:00,0.14
2006,2/23/1900 12:00,0.15
2006,2/23/1900 13:00,0.12
2006,2/23/1900 14:00,0.08
2006,2/23/1900 15:00,0.04
2006,2/23/1900 16:00,0
2006,2/23/1900 17:00,0
2006,2/23/1900 18:00,0
2006,2/23/1900 19:00,0
2006,2/23/1900 20:00,0
2006,2/23/1900 21:00,0
2006,2/23/1900 22:00,0
2006,2/23/1900 23:00,0
2006,2/24/1900 0:00,0
2006,2/24/1900 1:00,0
2006,2/24/1900 2:00,0
2006,2/24/1900 3:00,0
2006,2/24/1900 4:00,0
2006,2/24/1900 5:00,0
2006,2/24/1900 6:00,0
2006,2/24/1900 7:00,0.03
2006,2/24/1900 8:00,0.1
2006,2/24/1900 9:00,0.16
2006,2/24/1900 10:00,0.22
2006,2/24/1900 11:00,0.24
2006,2/24/1900 12:00,0.24
2006,2/24/1900 13:00,0.21
2006,2/24/1900 14:00,0.15
2006,2/24/1900 15:00,0.08
2006,2/24/1900 16:00,0.01
2006,2/24/1900 17:00,0
2006,2/24/1900 18:00,0
2006,2/24/1900 19:00,0
2006,2/24/1900 20:00,0
2006,2/24/1900 21:00,0
2006,2/24/1900 22:00,0
2006,2/24/1900 23:00,0
2006,2/25/1900 0:00,0
2006,2/25/1900 1:00,0
2006,2/25/1900 2:00,0
2006,2/25/1900 3:00,0
2006,2/25/1900 4:00,0
2006,2/25/1900 5:00,0
2006,2/25/1900 6:00,0
2006,2/25/1900 7:00,0.05
2006,2/25/1900 8:00,0.14
2006,2/25/1900 9:00,0.23
2006,2/25/1900 10:00,0.29
2006,2/25/1900 11:00,0.32
2006,2/25/1900 12:00,0.31
2006,2/25/1900 13:00,0.27
2006,2/25/1900 14:00,0.2
2006,2/25/1900 15:00,0.1
2006,2/25/1900 16:00,0.01
2006,2/25/1900 17:00,0
2006,2/25/1900 18:00,0
2006,2/25/1900 19:00,0
2006,2/25/1900 20:00,0
2006,2/25/1900 21:00,0
2006,2/25/1900 22:00,0
2006,2/25/1900 23:00,0
2006,2/26/1900 0:00,0
2006,2/26/1900 1:00,0
2006,2/26/1900 2:00,0
2006,2/26/1900 3:00,0
2006,2/26/1900 4:00,0
2006,2/26/1900 5:00,0
2006,2/26/1900 6:00,0
2006,2/26/1900 7:00,0.08
2006,2/26/1900 8:00,0.21
2006,2/26/1900 9:00,0.33
2006,2/26/1900 10:00,0.41
2006,2/26/1900 11:00,0.44
2006,2/26/1900 12:00,0.44
2006,2/26/1900 13:00,0.39
2006,2/26/1900 14:00,0.29
2006,2/26/1900 15:00,0.16
2006,2/26/1900 16:00,0.04
2006,2/26/1900 17:00,0
2006,2/26/1900 18:00,0
2006,2/26/1900 19:00,0
2006,2/26/1900 20:00,0
2006,2/26/1900 21:00,0
2006,2/26/1900 22:00,0
2006,2/26/1900 23:00,0
2006,2/27/1900 0:00,0
2006,2/27/1900 1:00,0
2006,2/27/1900 2:00,0
2006,2/27/1900 3:00,0
2006,2/27/1900 4:00,0
2006,2/27/1900 5:00,0
2006,2/27/1900 6:00,0
2006,2/27/1900 7:00,0.07
2006,2/27/1900 8:00,0.19
2006,2/27/1900 9:00,0.3
2006,2/27/1900 10:00,0.37
2006,2/27/1900 11:00,0.39
2006,2/27/1900 12:00,0.38
2006,2/27/1900 13:00,0.32
2006,2/27/1900 14:00,0.22
2006,2/27/1900 15:00,0.11
2006,2/27/1900 16:00,0.02
2006,2/27/1900 17:00,0
2006,2/27/1900 18:00,0
2006,2/27/1900 19:00,0
2006,2/27/1900 20:00,0
2006,2/27/1900 21:00,0
2006,2/27/1900 22:00,0
2006,2/27/1900 23:00,0
2006,2/28/1900 0:00,0
2006,2/28/1900 1:00,0
2006,2/28/1900 2:00,0
2006,2/28/1900 3:00,0
2006,2/28/1900 4:00,0
2006,2/28/1900 5:00,0
2006,2/28/1900 6:00,0
2006,2/28/1900 7:00,0.04
2006,2/28/1900 8:00,0.12
2006,2/28/1900 9:00,0.2
2006,2/28/1900 10:00,0.26
2006,2/28/1900 11:00,0.29
2006,2/28/1900 12:00,0.29
2006,2/28/1900 13:00,0.25
2006,2/28/1900 14:00,0.18
2006,2/28/1900 15:00,0.1
2006,2/28/1900 16:00,0.02
2006,2/28/1900 17:00,0
2006,2/28/1900 18:00,0
2006,2/28/1900 19:00,0
2006,2/28/1900 20:00,0
2006,2/28/1900 21:00,0
2006,2/28/1900 22:00,0
2006,2/28/1900 23:00,0
2006,3/1/1900 0:00,0
2006,3/1/1900 1:00,0
2006,3/1/1900 2:00,0
2006,3/1/1900 3:00,0
2006,3/1/1900 4:00,0
2006,3/1/1900 5:00,0
2006,3/1/1900 6:00,0
2006,3/1/1900 7:00,0.04
2006,3/1/1900 8:00,0.14
2006,3/1/1900 9:00,0.23
2006,3/1/1900 10:00,0.3
2006,3/1/1900 11:00,0.33
2006,3/1/1900 12:00,0.32
2006,3/1/1900 13:00,0.28
2006,3/1/1900 14:00,0.21
2006,3/1/1900 15:00,0.11
2006,3/1/1900 16:00,0.03
2006,3/1/1900 17:00,0
2006,3/1/1900 18:00,0
2006,3/1/1900 19:00,0
2006,3/1/1900 20:00,0
2006,3/1/1900 21:00,0
2006,3/1/1900 22:00,0
2006,3/1/1900 23:00,0
2006,3/2/1900 0:00,0
2006,3/2/1900 1:00,0
2006,3/2/1900 2:00,0
2006,3/2/1900 3:00,0
2006,3/2/1900 4:00,0
2006,3/2/1900 5:00,0
2006,3/2/1900 6:00,0
2006,3/2/1900 7:00,0.05
2006,3/2/1900 8:00,0.14
2006,3/2/1900 9:00,0.23
2006,3/2/1900 10:00,0.3
2006,3/2/1900 11:00,0.33
2006,3/2/1900 12:00,0.31
2006,3/2/1900 13:00,0.27
2006,3/2/1900 14:00,0.2
2006,3/2/1900 15:00,0.12
2006,3/2/1900 16:00,0.03
2006,3/2/1900 17:00,0
2006,3/2/1900 18:00,0
2006,3/2/1900 19:00,0
2006,3/2/1900 20:00,0
2006,3/2/1900 21:00,0
2006,3/2/1900 22:00,0
2006,3/2/1900 23:00,0
2006,3/3/1900 0:00,0
2006,3/3/1900 1:00,0
2006,3/3/1900 2:00,0
2006,3/3/1900 3:00,0
2006,3/3/1900 4:00,0
2006,3/3/1900 5:00,0
2006,3/3/1900 6:00,0
2006,3/3/1900 7:00,0.05
2006,3/3/1900 8:00,0.14
2006,3/3/1900 9:00,0.23
2006,3/3/1900 10:00,0.29
2006,3/3/1900 11:00,0.33
2006,3/3/1900 12:00,0.32
2006,3/3/1900 13:00,0.29
2006,3/3/1900 14:00,0.22
2006,3/3/1900 15:00,0.13
2006,3/3/1900 16:00,0.04
2006,3/3/1900 17:00,0
2006,3/3/1900 18:00,0
2006,3/3/1900 19:00,0
2006,3/3/1900 20:00,0
2006,3/3/1900 21:00,0
2006,3/3/1900 22:00,0
2006,3/3/1900 23:00,0
2006,3/4/1900 0:00,0
2006,3/4/1900 1:00,0
2006,3/4/1900 2:00,0
2006,3/4/1900 3:00,0
2006,3/4/1900 4:00,0
2006,3/4/1900 5:00,0
2006,3/4/1900 6:00,0
2006,3/4/1900 7:00,0.07
2006,3/4/1900 8:00,0.17
2006,3/4/1900 9:00,0.28
2006,3/4/1900 10:00,0.36
2006,3/4/1900 11:00,0.38
2006,3/4/1900 12:00,0.36
2006,3/4/1900 13:00,0.3
2006,3/4/1900 14:00,0.22
2006,3/4/1900 15:00,0.13
2006,3/4/1900 16:00,0.04
2006,3/4/1900 17:00,0
2006,3/4/1900 18:00,0
2006,3/4/1900 19:00,0
2006,3/4/1900 20:00,0
2006,3/4/1900 21:00,0
2006,3/4/1900 22:00,0
2006,3/4/1900 23:00,0
2006,3/5/1900 0:00,0
2006,3/5/1900 1:00,0
2006,3/5/1900 2:00,0
2006,3/5/1900 3:00,0
2006,3/5/1900 4:00,0
2006,3/5/1900 5:00,0
2006,3/5/1900 6:00,0
2006,3/5/1900 7:00,0.1
2006,3/5/1900 8:00,0.23
2006,3/5/1900 9:00,0.36
2006,3/5/1900 10:00,0.44
2006,3/5/1900 11:00,0.48
2006,3/5/1900 12:00,0.47
2006,3/5/1900 13:00,0.42
2006,3/5/1900 14:00,0.32
2006,3/5/1900 15:00,0.19
2006,3/5/1900 16:00,0.06
2006,3/5/1900 17:00,0
2006,3/5/1900 18:00,0
2006,3/5/1900 19:00,0
2006,3/5/1900 20:00,0
2006,3/5/1900 21:00,0
2006,3/5/1900 22:00,0
2006,3/5/1900 23:00,0
2006,3/6/1900 0:00,0
2006,3/6/1900 1:00,0
2006,3/6/1900 2:00,0
2006,3/6/1900 3:00,0
2006,3/6/1900 4:00,0
2006,3/6/1900 5:00,0
2006,3/6/1900 6:00,0
2006,3/6/1900 7:00,0.08
2006,3/6/1900 8:00,0.19
2006,3/6/1900 9:00,0.29
2006,3/6/1900 10:00,0.36
2006,3/6/1900 11:00,0.4
2006,3/6/1900 12:00,0.41
2006,3/6/1900 13:00,0.36
2006,3/6/1900 14:00,0.28
2006,3/6/1900 15:00,0.17
2006,3/6/1900 16:00,0.06
2006,3/6/1900 17:00,0
2006,3/6/1900 18:00,0
2006,3/6/1900 19:00,0
2006,3/6/1900 20:00,0
2006,3/6/1900 21:00,0
2006,3/6/1900 22:00,0
2006,3/6/1900 23:00,0
2006,3/7/1900 0:00,0
2006,3/7/1900 1:00,0
2006,3/7/1900 2:00,0
2006,3/7/1900 3:00,0
2006,3/7/1900 4:00,0
2006,3/7/1900 5:00,0
2006,3/7/1900 6:00,0.01
2006,3/7/1900 7:00,0.11
2006,3/7/1900 8:00,0.24
2006,3/7/1900 9:00,0.35
2006,3/7/1900 10:00,0.44
2006,3/7/1900 11:00,0.49
2006,3/7/1900 12:00,0.48
2006,3/7/1900 13:00,0.43
2006,3/7/1900 14:00,0.34
2006,3/7/1900 15:00,0.21
2006,3/7/1900 16:00,0.07
2006,3/7/1900 17:00,0
2006,3/7/1900 18:00,0
2006,3/7/1900 19:00,0
2006,3/7/1900 20:00,0
2006,3/7/1900 21:00,0
2006,3/7/1900 22:00,0
2006,3/7/1900 23:00,0
2006,3/8/1900 0:00,0
2006,3/8/1900 1:00,0
2006,3/8/1900 2:00,0
2006,3/8/1900 3:00,0
2006,3/8/1900 4:00,0
2006,3/8/1900 5:00,0
2006,3/8/1900 6:00,0.01
2006,3/8/1900 7:00,0.1
2006,3/8/1900 8:00,0.21
2006,3/8/1900 9:00,0.32
2006,3/8/1900 10:00,0.38
2006,3/8/1900 11:00,0.42
2006,3/8/1900 12:00,0.42
2006,3/8/1900 13:00,0.37
2006,3/8/1900 14:00,0.28
2006,3/8/1900 15:00,0.17
2006,3/8/1900 16:00,0.06
2006,3/8/1900 17:00,0
2006,3/8/1900 18:00,0
2006,3/8/1900 19:00,0
2006,3/8/1900 20:00,0
2006,3/8/1900 21:00,0
2006,3/8/1900 22:00,0
2006,3/8/1900 23:00,0
2006,3/9/1900 0:00,0
2006,3/9/1900 1:00,0
2006,3/9/1900 2:00,0
2006,3/9/1900 3:00,0
2006,3/9/1900 4:00,0
2006,3/9/1900 5:00,0
2006,3/9/1900 6:00,0.01
2006,3/9/1900 7:00,0.11
2006,3/9/1900 8:00,0.24
2006,3/9/1900 9:00,0.35
2006,3/9/1900 10:00,0.43
2006,3/9/1900 11:00,0.46
2006,3/9/1900 12:00,0.45
2006,3/9/1900 13:00,0.4
2006,3/9/1900 14:00,0.31
2006,3/9/1900 15:00,0.19
2006,3/9/1900 16:00,0.07
2006,3/9/1900 17:00,0
2006,3/9/1900 18:00,0
2006,3/9/1900 19:00,0
2006,3/9/1900 20:00,0
2006,3/9/1900 21:00,0
